"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO3671","DosdRvsM512_42h","0.36",0.124,4050837,4052693,1857,"-"
"SCO3671","DosdRvsM512_36h","0.8",0.124,4050837,4052693,1857,"-"
"SCO3671","DosdRvsM512_54h","0.9",0.124,4050837,4052693,1857,"-"
"SCO3701","DosdRvsM512_24h","0.85",0.3915,4079499,4079729,231,"+"
"SCO3701","DosdRvsM512_30h","0.89",0.3915,4079499,4079729,231,"+"
"SCO3701","DosdRvsM512_42h","2.86",0.3915,4079499,4079729,231,"+"
"SCO3701","DosdRvsM512_36h","0.86",0.3915,4079499,4079729,231,"+"
"SCO3701","DosdRvsM512_54h","0.68",0.3915,4079499,4079729,231,"+"
"SCO3712","DosdRvsM512_24h","1.15",0.005,4088148,4088984,837,"+"
"SCO3712","DosdRvsM512_30h","2.06",0.005,4088148,4088984,837,"+"
"SCO3712","DosdRvsM512_42h","0.91",0.005,4088148,4088984,837,"+"
"SCO3712","DosdRvsM512_36h","2.13",0.005,4088148,4088984,837,"+"
"SCO3712","DosdRvsM512_54h","1.69",0.005,4088148,4088984,837,"+"
"SCO3713","DosdRvsM512_24h","0.42",0.335,4088998,4089171,174,"-"
"SCO3713","DosdRvsM512_30h","0.71",0.335,4088998,4089171,174,"-"
"SCO3713","DosdRvsM512_42h","0.84",0.335,4088998,4089171,174,"-"
"SCO3713","DosdRvsM512_36h","0.82",0.335,4088998,4089171,174,"-"
"SCO3713","DosdRvsM512_54h","0.73",0.335,4088998,4089171,174,"-"
"SCO3714","DosdRvsM512_24h","0.53",0.0424,4089285,4090508,1224,"-"
"SCO3714","DosdRvsM512_30h","0.46",0.0424,4089285,4090508,1224,"-"
"SCO3714","DosdRvsM512_42h","0.71",0.0424,4089285,4090508,1224,"-"
"SCO3714","DosdRvsM512_36h","0.83",0.0424,4089285,4090508,1224,"-"
"SCO3714","DosdRvsM512_54h","0.41",0.0424,4089285,4090508,1224,"-"
"SCO3731","DosdRvsM512_24h","0.74",0.3719,4105340,4105543,204,"+"
"SCO3731","DosdRvsM512_30h","0.76",0.3719,4105340,4105543,204,"+"
"SCO3731","DosdRvsM512_42h","0.82",0.3719,4105340,4105543,204,"+"
"SCO3731","DosdRvsM512_36h","1.43",0.3719,4105340,4105543,204,"+"
"SCO3731","DosdRvsM512_54h","0.49",0.3719,4105340,4105543,204,"+"
"SCO3732","DosdRvsM512_24h","1.64",0.05,4105819,4107405,1587,"+"
"SCO3732","DosdRvsM512_30h","1.2",0.05,4105819,4107405,1587,"+"
"SCO3732","DosdRvsM512_42h","0.91",0.05,4105819,4107405,1587,"+"
"SCO3732","DosdRvsM512_36h","2.43",0.05,4105819,4107405,1587,"+"
"SCO3732","DosdRvsM512_54h","1.04",0.05,4105819,4107405,1587,"+"
"SCO3748","DosdRvsM512_24h","0.67",0.123,4118957,4119160,204,"-"
"SCO3748","DosdRvsM512_30h","0.87",0.123,4118957,4119160,204,"-"
"SCO3748","DosdRvsM512_42h","0.59",0.123,4118957,4119160,204,"-"
"SCO3748","DosdRvsM512_36h","1.2",0.123,4118957,4119160,204,"-"
"SCO3748","DosdRvsM512_54h","0.49",0.123,4118957,4119160,204,"-"
"SCO3762","DosdRvsM512_24h","0.5",0.4628,4135076,4135273,198,"-"
"SCO3762","DosdRvsM512_30h","2.92",0.4628,4135076,4135273,198,"-"
"SCO3762","DosdRvsM512_42h","0.63",0.4628,4135076,4135273,198,"-"
"SCO3762","DosdRvsM512_36h","0.4",0.4628,4135076,4135273,198,"-"
"SCO3762","DosdRvsM512_54h","1.35",0.4628,4135076,4135273,198,"-"
"SCO3793","DosdRvsM512_24h","0.43",0.1327,4171328,4171693,366,"+"
"SCO3793","DosdRvsM512_30h","0.67",0.1327,4171328,4171693,366,"+"
"SCO3793","DosdRvsM512_42h","0.51",0.1327,4171328,4171693,366,"+"
"SCO3793","DosdRvsM512_36h","1.17",0.1327,4171328,4171693,366,"+"
"SCO3793","DosdRvsM512_54h","0.69",0.1327,4171328,4171693,366,"+"
"SCO3800","DosdRvsM512_24h","1.48",0.0012,4179684,4181510,1827,"+"
"SCO3800","DosdRvsM512_30h","2.08",0.0012,4179684,4181510,1827,"+"
"SCO3800","DosdRvsM512_42h","0.87",0.0012,4179684,4181510,1827,"+"
"SCO3800","DosdRvsM512_36h","2.22",0.0012,4179684,4181510,1827,"+"
"SCO3800","DosdRvsM512_54h","1.98",0.0012,4179684,4181510,1827,"+"
"SCO3802","DosdRvsM512_24h","0.4",0.5939,4183022,4183273,252,"+"
"SCO3802","DosdRvsM512_30h","1.4",0.5939,4183022,4183273,252,"+"
"SCO3802","DosdRvsM512_42h","0.84",0.5939,4183022,4183273,252,"+"
"SCO3802","DosdRvsM512_36h","0.98",0.5939,4183022,4183273,252,"+"
"SCO3802","DosdRvsM512_54h","1.45",0.5939,4183022,4183273,252,"+"
"SCO3805","DosdRvsM512_24h","1.44",0.0999,4184790,4185284,495,"+"
"SCO3805","DosdRvsM512_30h","2.06",0.0999,4184790,4185284,495,"+"
"SCO3805","DosdRvsM512_42h","1.19",0.0999,4184790,4185284,495,"+"
"SCO3805","DosdRvsM512_36h","0.99",0.0999,4184790,4185284,495,"+"
"SCO3805","DosdRvsM512_54h","1.82",0.0999,4184790,4185284,495,"+"
"SCO3814","DosdRvsM512_24h","0.5",0.0083,4192477,4193454,978,"+"
"SCO3814","DosdRvsM512_30h","0.44",0.0083,4192477,4193454,978,"+"
"SCO3814","DosdRvsM512_42h","0.67",0.0083,4192477,4193454,978,"+"
"SCO3814","DosdRvsM512_36h","0.58",0.0083,4192477,4193454,978,"+"
"SCO3814","DosdRvsM512_54h","0.41",0.0083,4192477,4193454,978,"+"
"SCO3852","DosdRvsM512_24h","0.54",0.0107,4238156,4238365,210,"-"
"SCO3852","DosdRvsM512_30h","0.53",0.0107,4238156,4238365,210,"-"
"SCO3852","DosdRvsM512_42h","0.59",0.0107,4238156,4238365,210,"-"
"SCO3852","DosdRvsM512_36h","0.54",0.0107,4238156,4238365,210,"-"
"SCO3852","DosdRvsM512_54h","0.48",0.0107,4238156,4238365,210,"-"
"SCO3858","DosdRvsM512_24h","0.57",0.0274,4242512,4243288,777,"-"
"SCO3858","DosdRvsM512_30h","0.47",0.0274,4242512,4243288,777,"-"
"SCO3858","DosdRvsM512_42h","0.7",0.0274,4242512,4243288,777,"-"
"SCO3858","DosdRvsM512_36h","0.68",0.0274,4242512,4243288,777,"-"
"SCO3858","DosdRvsM512_54h","0.46",0.0274,4242512,4243288,777,"-"
"SCO3862","DosdRvsM512_24h","1.24",4e-04,4247800,4248081,282,"-"
"SCO3862","DosdRvsM512_30h","2.45",4e-04,4247800,4248081,282,"-"
"SCO3862","DosdRvsM512_42h","0.84",4e-04,4247800,4248081,282,"-"
"SCO3862","DosdRvsM512_36h","2.8",4e-04,4247800,4248081,282,"-"
"SCO3862","DosdRvsM512_54h","2.18",4e-04,4247800,4248081,282,"-"
"SCO3863","DosdRvsM512_24h","2.18",0,4248267,4248656,390,"+"
"SCO3863","DosdRvsM512_30h","6.53",0,4248267,4248656,390,"+"
"SCO3863","DosdRvsM512_42h","1.03",0,4248267,4248656,390,"+"
"SCO3863","DosdRvsM512_36h","7.83",0,4248267,4248656,390,"+"
"SCO3863","DosdRvsM512_54h","6.09",0,4248267,4248656,390,"+"
"SCO3867","DosdRvsM512_24h","1.35",7e-04,4251449,4251661,213,"-"
"SCO3867","DosdRvsM512_30h","3.42",7e-04,4251449,4251661,213,"-"
"SCO3867","DosdRvsM512_42h","1",7e-04,4251449,4251661,213,"-"
"SCO3867","DosdRvsM512_36h","1.77",7e-04,4251449,4251661,213,"-"
"SCO3867","DosdRvsM512_54h","2.73",7e-04,4251449,4251661,213,"-"
"SCO3870","DosdRvsM512_24h","0.47",0.001,4258228,4258428,201,"-"
"SCO3870","DosdRvsM512_30h","0.3",0.001,4258228,4258428,201,"-"
"SCO3870","DosdRvsM512_42h","0.49",0.001,4258228,4258428,201,"-"
"SCO3870","DosdRvsM512_36h","0.59",0.001,4258228,4258428,201,"-"
"SCO3870","DosdRvsM512_54h","0.37",0.001,4258228,4258428,201,"-"
"SCO3871","DosdRvsM512_24h","0.48",0.7331,4258993,4259403,411,"+"
"SCO3871","DosdRvsM512_30h","1.11",0.7331,4258993,4259403,411,"+"
"SCO3871","DosdRvsM512_42h","0.81",0.7331,4258993,4259403,411,"+"
"SCO3871","DosdRvsM512_36h","0.96",0.7331,4258993,4259403,411,"+"
"SCO3871","DosdRvsM512_54h","1.51",0.7331,4258993,4259403,411,"+"
"SCO3880","DosdRvsM512_24h","0.5",0.0275,4273127,4273264,138,"+"
"SCO3880","DosdRvsM512_30h","0.48",0.0275,4273127,4273264,138,"+"
"SCO3880","DosdRvsM512_42h","0.82",0.0275,4273127,4273264,138,"+"
"SCO3880","DosdRvsM512_36h","0.79",0.0275,4273127,4273264,138,"+"
"SCO3880","DosdRvsM512_54h","0.39",0.0275,4273127,4273264,138,"+"
"SCO3881","DosdRvsM512_24h","0.48",0.4606,4273286,4273657,372,"+"
"SCO3881","DosdRvsM512_30h","0.73",0.4606,4273286,4273657,372,"+"
"SCO3881","DosdRvsM512_42h","1.09",0.4606,4273286,4273657,372,"+"
"SCO3881","DosdRvsM512_36h","0.85",0.4606,4273286,4273657,372,"+"
"SCO3881","DosdRvsM512_54h","0.62",0.4606,4273286,4273657,372,"+"
"SCO3889","DosdRvsM512_24h","0.43",0.0489,4280212,4280544,333,"-"
"SCO3889","DosdRvsM512_30h","0.47",0.0489,4280212,4280544,333,"-"
"SCO3889","DosdRvsM512_42h","0.75",0.0489,4280212,4280544,333,"-"
"SCO3889","DosdRvsM512_36h","0.76",0.0489,4280212,4280544,333,"-"
"SCO3889","DosdRvsM512_54h","0.53",0.0489,4280212,4280544,333,"-"
"SCO3890","DosdRvsM512_24h","0.63",0.0249,4280583,4281551,969,"-"
"SCO3890","DosdRvsM512_30h","0.35",0.0249,4280583,4281551,969,"-"
"SCO3890","DosdRvsM512_42h","0.79",0.0249,4280583,4281551,969,"-"
"SCO3890","DosdRvsM512_36h","0.67",0.0249,4280583,4281551,969,"-"
"SCO3890","DosdRvsM512_54h","0.38",0.0249,4280583,4281551,969,"-"
"SCO3899","DosdRvsM512_24h","0.43",0.0913,4293746,4294828,1083,"-"
"SCO3899","DosdRvsM512_30h","0.91",0.0913,4293746,4294828,1083,"-"
"SCO3899","DosdRvsM512_42h","0.66",0.0913,4293746,4294828,1083,"-"
"SCO3899","DosdRvsM512_36h","0.86",0.0913,4293746,4294828,1083,"-"
"SCO3899","DosdRvsM512_54h","0.69",0.0913,4293746,4294828,1083,"-"
"SCO3906","DosdRvsM512_24h","0.64",0.0189,4303242,4303532,291,"+"
"SCO3906","DosdRvsM512_30h","0.52",0.0189,4303242,4303532,291,"+"
"SCO3906","DosdRvsM512_42h","0.64",0.0189,4303242,4303532,291,"+"
"SCO3906","DosdRvsM512_36h","0.82",0.0189,4303242,4303532,291,"+"
"SCO3906","DosdRvsM512_54h","0.33",0.0189,4303242,4303532,291,"+"
"SCO3907","DosdRvsM512_24h","0.77",0.6768,4303613,4304212,600,"+"
"SCO3907","DosdRvsM512_30h","0.74",0.6768,4303613,4304212,600,"+"
"SCO3907","DosdRvsM512_42h","0.77",0.6768,4303613,4304212,600,"+"
"SCO3907","DosdRvsM512_36h","1.11",0.6768,4303613,4304212,600,"+"
"SCO3907","DosdRvsM512_54h","0.57",0.6768,4303613,4304212,600,"+"
"SCO3908","DosdRvsM512_24h","0.56",0.0065,4304258,4304494,237,"+"
"SCO3908","DosdRvsM512_30h","0.4",0.0065,4304258,4304494,237,"+"
"SCO3908","DosdRvsM512_42h","0.51",0.0065,4304258,4304494,237,"+"
"SCO3908","DosdRvsM512_36h","0.95",0.0065,4304258,4304494,237,"+"
"SCO3908","DosdRvsM512_54h","0.3",0.0065,4304258,4304494,237,"+"
"SCO3909","DosdRvsM512_24h","0.73",0.6799,4304513,4304959,447,"+"
"SCO3909","DosdRvsM512_30h","0.78",0.6799,4304513,4304959,447,"+"
"SCO3909","DosdRvsM512_42h","0.81",0.6799,4304513,4304959,447,"+"
"SCO3909","DosdRvsM512_36h","1.34",0.6799,4304513,4304959,447,"+"
"SCO3909","DosdRvsM512_54h","0.5",0.6799,4304513,4304959,447,"+"
"SCO3918","DosdRvsM512_24h","1.83",0.0068,4313836,4314318,483,"-"
"SCO3918","DosdRvsM512_30h","2.13",0.0068,4313836,4314318,483,"-"
"SCO3918","DosdRvsM512_42h","1.18",0.0068,4313836,4314318,483,"-"
"SCO3918","DosdRvsM512_36h","1.74",0.0068,4313836,4314318,483,"-"
"SCO3918","DosdRvsM512_54h","1.63",0.0068,4313836,4314318,483,"-"
"SCO3924","DosdRvsM512_24h","0.48",0.0303,4318118,4318330,213,"+"
"SCO3924","DosdRvsM512_30h","0.67",0.0303,4318118,4318330,213,"+"
"SCO3924","DosdRvsM512_42h","0.6",0.0303,4318118,4318330,213,"+"
"SCO3924","DosdRvsM512_36h","0.52",0.0303,4318118,4318330,213,"+"
"SCO3924","DosdRvsM512_54h","0.65",0.0303,4318118,4318330,213,"+"
"SCO3937","DosdRvsM512_24h","1.09",0.4147,4332160,4333647,1488,"-"
"SCO3937","DosdRvsM512_30h","0.61",0.4147,4332160,4333647,1488,"-"
"SCO3937","DosdRvsM512_42h","0.77",0.4147,4332160,4333647,1488,"-"
"SCO3937","DosdRvsM512_36h","0.82",0.4147,4332160,4333647,1488,"-"
"SCO3937","DosdRvsM512_54h","0.74",0.4147,4332160,4333647,1488,"-"
"SCO3962","DosdRvsM512_24h","0.49",0.0321,4362335,4363267,933,"-"
"SCO3962","DosdRvsM512_30h","0.5",0.0321,4362335,4363267,933,"-"
"SCO3962","DosdRvsM512_42h","0.72",0.0321,4362335,4363267,933,"-"
"SCO3962","DosdRvsM512_36h","0.67",0.0321,4362335,4363267,933,"-"
"SCO3962","DosdRvsM512_54h","0.49",0.0321,4362335,4363267,933,"-"
"SCO3965","DosdRvsM512_24h","0.94",0.0197,4366750,4367286,537,"-"
"SCO3965","DosdRvsM512_30h","0.36",0.0197,4366750,4367286,537,"-"
"SCO3965","DosdRvsM512_42h","0.57",0.0197,4366750,4367286,537,"-"
"SCO3965","DosdRvsM512_36h","0.73",0.0197,4366750,4367286,537,"-"
"SCO3965","DosdRvsM512_54h","0.37",0.0197,4366750,4367286,537,"-"
"SCO3966","DosdRvsM512_24h","0.75",0.0536,4367283,4367933,651,"-"
"SCO3966","DosdRvsM512_30h","0.45",0.0536,4367283,4367933,651,"-"
"SCO3966","DosdRvsM512_42h","0.62",0.0536,4367283,4367933,651,"-"
"SCO3966","DosdRvsM512_36h","0.78",0.0536,4367283,4367933,651,"-"
"SCO3966","DosdRvsM512_54h","0.44",0.0536,4367283,4367933,651,"-"
"SCO3967","DosdRvsM512_24h","0.66",0.0415,4368066,4368827,762,"-"
"SCO3967","DosdRvsM512_30h","0.39",0.0415,4368066,4368827,762,"-"
"SCO3967","DosdRvsM512_42h","0.96",0.0415,4368066,4368827,762,"-"
"SCO3967","DosdRvsM512_36h","0.62",0.0415,4368066,4368827,762,"-"
"SCO3967","DosdRvsM512_54h","0.4",0.0415,4368066,4368827,762,"-"
"SCO3968","DosdRvsM512_24h","0.64",0.0292,4368955,4369809,855,"-"
"SCO3968","DosdRvsM512_30h","0.4",0.0292,4368955,4369809,855,"-"
"SCO3968","DosdRvsM512_42h","0.83",0.0292,4368955,4369809,855,"-"
"SCO3968","DosdRvsM512_36h","0.7",0.0292,4368955,4369809,855,"-"
"SCO3968","DosdRvsM512_54h","0.39",0.0292,4368955,4369809,855,"-"
"SCO3975","DosdRvsM512_24h","1.1",0.0048,4377505,4378143,639,"-"
"SCO3975","DosdRvsM512_30h","2.86",0.0048,4377505,4378143,639,"-"
"SCO3975","DosdRvsM512_42h","1.19",0.0048,4377505,4378143,639,"-"
"SCO3975","DosdRvsM512_36h","1.33",0.0048,4377505,4378143,639,"-"
"SCO3975","DosdRvsM512_54h","2.39",0.0048,4377505,4378143,639,"-"
"SCO3976","DosdRvsM512_24h","0.49",0.6152,4378271,4379098,828,"-"
"SCO3976","DosdRvsM512_30h","1.35",0.6152,4378271,4379098,828,"-"
"SCO3976","DosdRvsM512_42h","1.09",0.6152,4378271,4379098,828,"-"
"SCO3976","DosdRvsM512_36h","0.59",0.6152,4378271,4379098,828,"-"
"SCO3976","DosdRvsM512_54h","1.3",0.6152,4378271,4379098,828,"-"
"SCO3986","DosdRvsM512_24h","0.83",0.0313,4385486,4386217,732,"+"
"SCO3986","DosdRvsM512_30h","1.51",0.0313,4385486,4386217,732,"+"
"SCO3986","DosdRvsM512_42h","1.24",0.0313,4385486,4386217,732,"+"
"SCO3986","DosdRvsM512_36h","1.75",0.0313,4385486,4386217,732,"+"
"SCO3986","DosdRvsM512_54h","2.09",0.0313,4385486,4386217,732,"+"
"SCO3990","DosdRvsM512_24h","0.42",0.0509,4387791,4388060,270,"-"
"SCO3990","DosdRvsM512_30h","0.66",0.0509,4387791,4388060,270,"-"
"SCO3990","DosdRvsM512_42h","0.88",0.0509,4387791,4388060,270,"-"
"SCO3990","DosdRvsM512_36h","0.53",0.0509,4387791,4388060,270,"-"
"SCO3990","DosdRvsM512_54h","0.85",0.0509,4387791,4388060,270,"-"
"SCO3991","DosdRvsM512_24h","0.65",0.0665,4388129,4389009,881,"-"
"SCO3991","DosdRvsM512_30h","0.64",0.0665,4388129,4389009,881,"-"
"SCO3991","DosdRvsM512_42h","0.86",0.0665,4388129,4389009,881,"-"
"SCO3991","DosdRvsM512_36h","0.59",0.0665,4388129,4389009,881,"-"
"SCO3991","DosdRvsM512_54h","0.45",0.0665,4388129,4389009,881,"-"
"SCO3992","DosdRvsM512_24h","1.09",0.0522,4389254,4389544,291,"-"
"SCO3992","DosdRvsM512_30h","0.5",0.0522,4389254,4389544,291,"-"
"SCO3992","DosdRvsM512_42h","0.87",0.0522,4389254,4389544,291,"-"
"SCO3992","DosdRvsM512_36h","0.48",0.0522,4389254,4389544,291,"-"
"SCO3992","DosdRvsM512_54h","0.53",0.0522,4389254,4389544,291,"-"
"SCO3993","DosdRvsM512_24h","0.48",0.1402,4389593,4389862,270,"-"
"SCO3993","DosdRvsM512_30h","0.54",0.1402,4389593,4389862,270,"-"
"SCO3993","DosdRvsM512_42h","0.93",0.1402,4389593,4389862,270,"-"
"SCO3993","DosdRvsM512_36h","0.66",0.1402,4389593,4389862,270,"-"
"SCO3993","DosdRvsM512_54h","0.7",0.1402,4389593,4389862,270,"-"
"SCO3998","DosdRvsM512_24h","0.6",0.1445,4392274,4393617,1344,"-"
"SCO3998","DosdRvsM512_30h","0.58",0.1445,4392274,4393617,1344,"-"
"SCO3998","DosdRvsM512_42h","0.95",0.1445,4392274,4393617,1344,"-"
"SCO3998","DosdRvsM512_36h","0.68",0.1445,4392274,4393617,1344,"-"
"SCO3998","DosdRvsM512_54h","0.49",0.1445,4392274,4393617,1344,"-"
"SCO4032","DosdRvsM512_24h","1.07",0.1364,4429662,4430162,501,"-"
"SCO4032","DosdRvsM512_30h","1.59",0.1364,4429662,4430162,501,"-"
"SCO4032","DosdRvsM512_42h","0.39",0.1364,4429662,4430162,501,"-"
"SCO4032","DosdRvsM512_36h","0.72",0.1364,4429662,4430162,501,"-"
"SCO4032","DosdRvsM512_54h","1.56",0.1364,4429662,4430162,501,"-"
"SCO4037","DosdRvsM512_24h","0.5",0.1043,4433281,4433457,177,"-"
"SCO4037","DosdRvsM512_30h","0.76",0.1043,4433281,4433457,177,"-"
"SCO4037","DosdRvsM512_42h","0.91",0.1043,4433281,4433457,177,"-"
"SCO4037","DosdRvsM512_36h","0.5",0.1043,4433281,4433457,177,"-"
"SCO4037","DosdRvsM512_54h","0.66",0.1043,4433281,4433457,177,"-"
"SCO4057","DosdRvsM512_24h","1.37",0,4449455,4450345,891,"-"
"SCO4057","DosdRvsM512_30h","7.3",0,4449455,4450345,891,"-"
"SCO4057","DosdRvsM512_42h","1.55",0,4449455,4450345,891,"-"
"SCO4057","DosdRvsM512_36h","3.16",0,4449455,4450345,891,"-"
"SCO4057","DosdRvsM512_54h","5.87",0,4449455,4450345,891,"-"
"SCO4060","DosdRvsM512_24h","1.44",0.0153,4451653,4452063,411,"+"
"SCO4060","DosdRvsM512_30h","2.32",0.0153,4451653,4452063,411,"+"
"SCO4060","DosdRvsM512_42h","1.54",0.0153,4451653,4452063,411,"+"
"SCO4060","DosdRvsM512_36h","1.42",0.0153,4451653,4452063,411,"+"
"SCO4060","DosdRvsM512_54h","1.32",0.0153,4451653,4452063,411,"+"
"SCO4088","DosdRvsM512_24h","0.47",0.0723,4482078,4482332,255,"-"
"SCO4088","DosdRvsM512_30h","0.51",0.0723,4482078,4482332,255,"-"
"SCO4088","DosdRvsM512_42h","0.7",0.0723,4482078,4482332,255,"-"
"SCO4088","DosdRvsM512_36h","0.85",0.0723,4482078,4482332,255,"-"
"SCO4088","DosdRvsM512_54h","0.66",0.0723,4482078,4482332,255,"-"
"SCO4091","DosdRvsM512_24h","0.48",0.3394,4485363,4485569,207,"+"
"SCO4091","DosdRvsM512_30h","0.76",0.3394,4485363,4485569,207,"+"
"SCO4091","DosdRvsM512_42h","1.08",0.3394,4485363,4485569,207,"+"
"SCO4091","DosdRvsM512_36h","1.02",0.3394,4485363,4485569,207,"+"
"SCO4091","DosdRvsM512_54h","0.54",0.3394,4485363,4485569,207,"+"
"SCO4100","DosdRvsM512_24h","0.82",0.1718,4499727,4500119,393,"+"
"SCO4100","DosdRvsM512_30h","0.48",0.1718,4499727,4500119,393,"+"
"SCO4100","DosdRvsM512_42h","0.77",0.1718,4499727,4500119,393,"+"
"SCO4100","DosdRvsM512_36h","0.73",0.1718,4499727,4500119,393,"+"
"SCO4100","DosdRvsM512_54h","0.57",0.1718,4499727,4500119,393,"+"
"SCO4112","DosdRvsM512_24h","0.45",0.6912,4511815,4512225,411,"+"
"SCO4112","DosdRvsM512_30h","0.85",0.6912,4511815,4512225,411,"+"
"SCO4112","DosdRvsM512_42h","0.79",0.6912,4511815,4512225,411,"+"
"SCO4112","DosdRvsM512_36h","0.76",0.6912,4511815,4512225,411,"+"
"SCO4112","DosdRvsM512_54h","1.09",0.6912,4511815,4512225,411,"+"
"SCO4113","DosdRvsM512_24h","0.47",0.9039,4512311,4513591,1281,"-"
"SCO4113","DosdRvsM512_30h","0.99",0.9039,4512311,4513591,1281,"-"
"SCO4113","DosdRvsM512_42h","1.08",0.9039,4512311,4513591,1281,"-"
"SCO4113","DosdRvsM512_36h","0.78",0.9039,4512311,4513591,1281,"-"
"SCO4113","DosdRvsM512_54h","1.07",0.9039,4512311,4513591,1281,"-"
"SCO4118","DosdRvsM512_24h","0.5",1.1321,4523502,4524395,894,"-"
"SCO4118","DosdRvsM512_30h","0.81",1.1321,4523502,4524395,894,"-"
"SCO4118","DosdRvsM512_42h","1.13",1.1321,4523502,4524395,894,"-"
"SCO4118","DosdRvsM512_36h","1",1.1321,4523502,4524395,894,"-"
"SCO4118","DosdRvsM512_54h","1.08",1.1321,4523502,4524395,894,"-"
"SCO4131","DosdRvsM512_24h","0.49",0.1044,4545338,4545646,309,"-"
"SCO4131","DosdRvsM512_30h","0.72",0.1044,4545338,4545646,309,"-"
"SCO4131","DosdRvsM512_42h","0.58",0.1044,4545338,4545646,309,"-"
"SCO4131","DosdRvsM512_36h","0.95",0.1044,4545338,4545646,309,"-"
"SCO4131","DosdRvsM512_54h","0.67",0.1044,4545338,4545646,309,"-"
"SCO4142","DosdRvsM512_24h","1.7",0.68,4556707,4557819,1113,"-"
"SCO4142","DosdRvsM512_30h","0.82",0.68,4556707,4557819,1113,"-"
"SCO4142","DosdRvsM512_42h","0.33",0.68,4556707,4557819,1113,"-"
"SCO4142","DosdRvsM512_36h","1.94",0.68,4556707,4557819,1113,"-"
"SCO4142","DosdRvsM512_54h","1.06",0.68,4556707,4557819,1113,"-"
"SCO4164","DosdRvsM512_24h","0.48",0.0029,4580995,4581840,846,"+"
"SCO4164","DosdRvsM512_30h","0.46",0.0029,4580995,4581840,846,"+"
"SCO4164","DosdRvsM512_42h","0.62",0.0029,4580995,4581840,846,"+"
"SCO4164","DosdRvsM512_36h","0.48",0.0029,4580995,4581840,846,"+"
"SCO4164","DosdRvsM512_54h","0.36",0.0029,4580995,4581840,846,"+"
"SCO4165","DosdRvsM512_24h","0.35",0.2744,4581874,4582161,288,"+"
"SCO4165","DosdRvsM512_30h","1.2",0.2744,4581874,4582161,288,"+"
"SCO4165","DosdRvsM512_42h","1.31",0.2744,4581874,4582161,288,"+"
"SCO4165","DosdRvsM512_36h","0.6",0.2744,4581874,4582161,288,"+"
"SCO4165","DosdRvsM512_54h","0.83",0.2744,4581874,4582161,288,"+"
"SCO4178","DosdRvsM512_24h","0.46",0.0107,4589846,4589944,99,"+"
"SCO4178","DosdRvsM512_30h","0.55",0.0107,4589846,4589944,99,"+"
"SCO4178","DosdRvsM512_42h","0.47",0.0107,4589846,4589944,99,"+"
"SCO4178","DosdRvsM512_36h","0.79",0.0107,4589846,4589944,99,"+"
"SCO4178","DosdRvsM512_54h","0.52",0.0107,4589846,4589944,99,"+"
"SCO4187","DosdRvsM512_24h","1.12",0.1106,4597040,4597225,186,"-"
"SCO4187","DosdRvsM512_30h","2.48",0.1106,4597040,4597225,186,"-"
"SCO4187","DosdRvsM512_42h","0.63",0.1106,4597040,4597225,186,"-"
"SCO4187","DosdRvsM512_36h","1.55",0.1106,4597040,4597225,186,"-"
"SCO4187","DosdRvsM512_54h","1.2",0.1106,4597040,4597225,186,"-"
"SCO4200","DosdRvsM512_24h","0.41",0.0252,4608559,4608900,342,"+"
"SCO4200","DosdRvsM512_30h","0.69",0.0252,4608559,4608900,342,"+"
"SCO4200","DosdRvsM512_42h","0.48",0.0252,4608559,4608900,342,"+"
"SCO4200","DosdRvsM512_36h","0.74",0.0252,4608559,4608900,342,"+"
"SCO4200","DosdRvsM512_54h","0.7",0.0252,4608559,4608900,342,"+"
"SCO4211","DosdRvsM512_24h","3.11",0.3839,4619432,4620040,609,"-"
"SCO4211","DosdRvsM512_30h","1.07",0.3839,4619432,4620040,609,"-"
"SCO4211","DosdRvsM512_42h","0.98",0.3839,4619432,4620040,609,"-"
"SCO4211","DosdRvsM512_36h","0.9",0.3839,4619432,4620040,609,"-"
"SCO4211","DosdRvsM512_54h","1",0.3839,4619432,4620040,609,"-"
"SCO4212","DosdRvsM512_24h","0.42",9e-04,4620305,4620667,363,"+"
"SCO4212","DosdRvsM512_30h","2.29",9e-04,4620305,4620667,363,"+"
"SCO4212","DosdRvsM512_42h","1.78",9e-04,4620305,4620667,363,"+"
"SCO4212","DosdRvsM512_36h","2.29",9e-04,4620305,4620667,363,"+"
"SCO4212","DosdRvsM512_54h","2.31",9e-04,4620305,4620667,363,"+"
"SCO4214","DosdRvsM512_24h","0.32",0,4622993,4623433,441,"-"
"SCO4214","DosdRvsM512_30h","0.17",0,4622993,4623433,441,"-"
"SCO4214","DosdRvsM512_42h","0.76",0,4622993,4623433,441,"-"
"SCO4214","DosdRvsM512_36h","0.26",0,4622993,4623433,441,"-"
"SCO4214","DosdRvsM512_54h","0.22",0,4622993,4623433,441,"-"
"SCO4223","DosdRvsM512_24h","1.87",0.016,4628765,4629652,888,"-"
"SCO4223","DosdRvsM512_30h","1.17",0.016,4628765,4629652,888,"-"
"SCO4223","DosdRvsM512_42h","1.22",0.016,4628765,4629652,888,"-"
"SCO4223","DosdRvsM512_36h","2.7",0.016,4628765,4629652,888,"-"
"SCO4223","DosdRvsM512_54h","1.21",0.016,4628765,4629652,888,"-"
