"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO4651","49h.DargR.M145",0.35,0,5075273,5076121,849,"+"
"SCO4651","56h.DargR.M145",0.469,0,5075273,5076121,849,"+"
"SCO4651","66h.DargR.M145",0.853,0,5075273,5076121,849,"+"
"SCO4651","32h.p.BH.DargR.M145",0.507745,0,5075273,5076121,849,"+"
"SCO4651","42h.p.BH.DargR.M145",0.886384,0,5075273,5076121,849,"+"
"SCO4651","49h.p.BH.DargR.M145",0.25313,0,5075273,5076121,849,"+"
"SCO4651","56h.p.BH.DargR.M145",0.261092,0,5075273,5076121,849,"+"
"SCO4651","66h.p.BH.DargR.M145",0.007674,0,5075273,5076121,849,"+"
"SCO4658","32h.DargR.M145",-0.368,0,5087653,5088690,1038,"+"
"SCO4658","42h.DargR.M145",-0.721,0,5087653,5088690,1038,"+"
"SCO4658","49h.DargR.M145",-0.123,0,5087653,5088690,1038,"+"
"SCO4658","56h.DargR.M145",-0.156,0,5087653,5088690,1038,"+"
"SCO4658","66h.DargR.M145",0.327,0,5087653,5088690,1038,"+"
"SCO4658","32h.p.BH.DargR.M145",0.169242,0,5087653,5088690,1038,"+"
"SCO4658","42h.p.BH.DargR.M145",0.000791,0,5087653,5088690,1038,"+"
"SCO4658","49h.p.BH.DargR.M145",0.578736,0,5087653,5088690,1038,"+"
"SCO4658","56h.p.BH.DargR.M145",0.652685,0,5087653,5088690,1038,"+"
"SCO4658","66h.p.BH.DargR.M145",0.156481,0,5087653,5088690,1038,"+"
"SCO4672","32h.DargR.M145",0.022,0,5103076,5104845,1770,"-"
"SCO4672","42h.DargR.M145",-0.548,0,5103076,5104845,1770,"-"
"SCO4672","49h.DargR.M145",-0.478,0,5103076,5104845,1770,"-"
"SCO4672","56h.DargR.M145",-0.143,0,5103076,5104845,1770,"-"
"SCO4672","66h.DargR.M145",-0.044,0,5103076,5104845,1770,"-"
"SCO4672","32h.p.BH.DargR.M145",0.999071,0,5103076,5104845,1770,"-"
"SCO4672","42h.p.BH.DargR.M145",0.001858,0,5103076,5104845,1770,"-"
"SCO4672","49h.p.BH.DargR.M145",0.007658,0,5103076,5104845,1770,"-"
"SCO4672","56h.p.BH.DargR.M145",0.614473,0,5103076,5104845,1770,"-"
"SCO4672","66h.p.BH.DargR.M145",0.917754,0,5103076,5104845,1770,"-"
"SCO4676","32h.DargR.M145",0.244,0,5107257,5108129,873,"-"
"SCO4676","42h.DargR.M145",0.257,0,5107257,5108129,873,"-"
"SCO4676","49h.DargR.M145",-0.107,0,5107257,5108129,873,"-"
"SCO4676","56h.DargR.M145",0.153,0,5107257,5108129,873,"-"
"SCO4676","66h.DargR.M145",-0.852,0,5107257,5108129,873,"-"
"SCO4676","32h.p.BH.DargR.M145",0.709874,0,5107257,5108129,873,"-"
"SCO4676","42h.p.BH.DargR.M145",0.410652,0,5107257,5108129,873,"-"
"SCO4676","49h.p.BH.DargR.M145",0.732832,0,5107257,5108129,873,"-"
"SCO4676","56h.p.BH.DargR.M145",0.770017,0,5107257,5108129,873,"-"
"SCO4676","66h.p.BH.DargR.M145",0.003395,0,5107257,5108129,873,"-"
"SCO4677","32h.DargR.M145",-0.523,0,5108377,5108811,435,"-"
"SCO4677","42h.DargR.M145",-0.342,0,5108377,5108811,435,"-"
"SCO4677","49h.DargR.M145",-0.316,0,5108377,5108811,435,"-"
"SCO4677","56h.DargR.M145",-0.19,0,5108377,5108811,435,"-"
"SCO4677","66h.DargR.M145",-0.945,0,5108377,5108811,435,"-"
"SCO4677","32h.p.BH.DargR.M145",0.244722,0,5108377,5108811,435,"-"
"SCO4677","42h.p.BH.DargR.M145",0.341912,0,5108377,5108811,435,"-"
"SCO4677","49h.p.BH.DargR.M145",0.34611,0,5108377,5108811,435,"-"
"SCO4677","56h.p.BH.DargR.M145",0.763914,0,5108377,5108811,435,"-"
"SCO4677","66h.p.BH.DargR.M145",0.005726,0,5108377,5108811,435,"-"
"SCO4681","32h.DargR.M145",0.322,0,5110846,5111655,810,"+"
"SCO4681","42h.DargR.M145",1.28,0,5110846,5111655,810,"+"
"SCO4681","49h.DargR.M145",0.53,0,5110846,5111655,810,"+"
"SCO4681","56h.DargR.M145",0.083,0,5110846,5111655,810,"+"
"SCO4681","66h.DargR.M145",0.064,0,5110846,5111655,810,"+"
"SCO4681","32h.p.BH.DargR.M145",0.187198,0,5110846,5111655,810,"+"
"SCO4681","42h.p.BH.DargR.M145",0,0,5110846,5111655,810,"+"
"SCO4681","49h.p.BH.DargR.M145",0.006139,0,5110846,5111655,810,"+"
"SCO4681","56h.p.BH.DargR.M145",0.821933,0,5110846,5111655,810,"+"
"SCO4681","66h.p.BH.DargR.M145",0.878797,0,5110846,5111655,810,"+"
"SCO4682","32h.DargR.M145",-0.002,0,5111657,5111866,210,"+"
"SCO4682","42h.DargR.M145",1.083,0,5111657,5111866,210,"+"
"SCO4682","49h.DargR.M145",0.446,0,5111657,5111866,210,"+"
"SCO4682","56h.DargR.M145",0.33,0,5111657,5111866,210,"+"
"SCO4682","66h.DargR.M145",0.327,0,5111657,5111866,210,"+"
"SCO4682","32h.p.BH.DargR.M145",0.999564,0,5111657,5111866,210,"+"
"SCO4682","42h.p.BH.DargR.M145",9.6e-05,0,5111657,5111866,210,"+"
"SCO4682","49h.p.BH.DargR.M145",0.076067,0,5111657,5111866,210,"+"
"SCO4682","56h.p.BH.DargR.M145",0.377804,0,5111657,5111866,210,"+"
"SCO4682","66h.p.BH.DargR.M145",0.290667,0,5111657,5111866,210,"+"
"SCO4683","32h.DargR.M145",1.174,0,5112014,5113399,1386,"+"
"SCO4683","42h.DargR.M145",-0.835,0,5112014,5113399,1386,"+"
"SCO4683","49h.DargR.M145",-0.401,0,5112014,5113399,1386,"+"
"SCO4683","56h.DargR.M145",-0.297,0,5112014,5113399,1386,"+"
"SCO4683","66h.DargR.M145",1.413,0,5112014,5113399,1386,"+"
"SCO4683","32h.p.BH.DargR.M145",0.010208,0,5112014,5113399,1386,"+"
"SCO4683","42h.p.BH.DargR.M145",0.041346,0,5112014,5113399,1386,"+"
"SCO4683","49h.p.BH.DargR.M145",0.330524,0,5112014,5113399,1386,"+"
"SCO4683","56h.p.BH.DargR.M145",0.663398,0,5112014,5113399,1386,"+"
"SCO4683","66h.p.BH.DargR.M145",0.001,0,5112014,5113399,1386,"+"
"SCO4700","32h.DargR.M145",0.835,0,5126659,5127108,450,"+"
"SCO4700","42h.DargR.M145",0.512,0,5126659,5127108,450,"+"
"SCO4700","49h.DargR.M145",0.109,0,5126659,5127108,450,"+"
"SCO4700","56h.DargR.M145",0.44,0,5126659,5127108,450,"+"
"SCO4700","66h.DargR.M145",0.189,0,5126659,5127108,450,"+"
"SCO4700","32h.p.BH.DargR.M145",0.003961,0,5126659,5127108,450,"+"
"SCO4700","42h.p.BH.DargR.M145",0.046589,0,5126659,5127108,450,"+"
"SCO4700","49h.p.BH.DargR.M145",0.702618,0,5126659,5127108,450,"+"
"SCO4700","56h.p.BH.DargR.M145",0.181349,0,5126659,5127108,450,"+"
"SCO4700","66h.p.BH.DargR.M145",0.641777,0,5126659,5127108,450,"+"
"SCO4739","32h.DargR.M145",-0.212,0,5152417,5153223,807,"+"
"SCO4739","42h.DargR.M145",-0.574,0,5152417,5153223,807,"+"
"SCO4739","49h.DargR.M145",0.469,0,5152417,5153223,807,"+"
"SCO4739","56h.DargR.M145",0.775,0,5152417,5153223,807,"+"
"SCO4739","66h.DargR.M145",1.096,0,5152417,5153223,807,"+"
"SCO4739","32h.p.BH.DargR.M145",0.818105,0,5152417,5153223,807,"+"
"SCO4739","42h.p.BH.DargR.M145",0.05483,0,5152417,5153223,807,"+"
"SCO4739","49h.p.BH.DargR.M145",0.10563,0,5152417,5153223,807,"+"
"SCO4739","56h.p.BH.DargR.M145",0.021736,0,5152417,5153223,807,"+"
"SCO4739","66h.p.BH.DargR.M145",0.000565,0,5152417,5153223,807,"+"
"SCO4762","32h.DargR.M145",-0.218,0,5173179,5174804,1626,"+"
"SCO4762","42h.DargR.M145",-0.72,0,5173179,5174804,1626,"+"
"SCO4762","49h.DargR.M145",0.493,0,5173179,5174804,1626,"+"
"SCO4762","56h.DargR.M145",-0.123,0,5173179,5174804,1626,"+"
"SCO4762","66h.DargR.M145",1.08,0,5173179,5174804,1626,"+"
"SCO4762","32h.p.BH.DargR.M145",0.916995,0,5173179,5174804,1626,"+"
"SCO4762","42h.p.BH.DargR.M145",0.0752,0,5173179,5174804,1626,"+"
"SCO4762","49h.p.BH.DargR.M145",0.21338,0,5173179,5174804,1626,"+"
"SCO4762","56h.p.BH.DargR.M145",0.889207,0,5173179,5174804,1626,"+"
"SCO4762","66h.p.BH.DargR.M145",0.008905,0,5173179,5174804,1626,"+"
"SCO4763","32h.DargR.M145",0.259,0,5175044,5176285,1242,"-"
"SCO4763","42h.DargR.M145",0.505,0,5175044,5176285,1242,"-"
"SCO4763","49h.DargR.M145",-0.11,0,5175044,5176285,1242,"-"
"SCO4763","56h.DargR.M145",-0.172,0,5175044,5176285,1242,"-"
"SCO4763","66h.DargR.M145",-0.427,0,5175044,5176285,1242,"-"
"SCO4763","32h.p.BH.DargR.M145",0.357398,0,5175044,5176285,1242,"-"
"SCO4763","42h.p.BH.DargR.M145",0.00695,0,5175044,5176285,1242,"-"
"SCO4763","49h.p.BH.DargR.M145",0.579269,0,5175044,5176285,1242,"-"
"SCO4763","56h.p.BH.DargR.M145",0.560757,0,5175044,5176285,1242,"-"
"SCO4763","66h.p.BH.DargR.M145",0.027202,0,5175044,5176285,1242,"-"
"SCO4767","32h.DargR.M145",-0.014,0,5179007,5179345,339,"-"
"SCO4767","42h.DargR.M145",1.989,0,5179007,5179345,339,"-"
"SCO4767","49h.DargR.M145",0.352,0,5179007,5179345,339,"-"
"SCO4767","56h.DargR.M145",0.822,0,5179007,5179345,339,"-"
"SCO4767","66h.DargR.M145",1.462,0,5179007,5179345,339,"-"
"SCO4767","32h.p.BH.DargR.M145",0.99951,0,5179007,5179345,339,"-"
"SCO4767","42h.p.BH.DargR.M145",0.001363,0,5179007,5179345,339,"-"
"SCO4767","49h.p.BH.DargR.M145",0.586087,0,5179007,5179345,339,"-"
"SCO4767","56h.p.BH.DargR.M145",0.338936,0,5179007,5179345,339,"-"
"SCO4767","66h.p.BH.DargR.M145",0.019448,0,5179007,5179345,339,"-"
"SCO4769","32h.DargR.M145",-0.105,0,5180620,5181207,588,"+"
"SCO4769","42h.DargR.M145",0.779,0,5180620,5181207,588,"+"
"SCO4769","49h.DargR.M145",0.279,0,5180620,5181207,588,"+"
"SCO4769","56h.DargR.M145",0.3,0,5180620,5181207,588,"+"
"SCO4769","66h.DargR.M145",-0.21,0,5180620,5181207,588,"+"
"SCO4769","32h.p.BH.DargR.M145",0.955016,0,5180620,5181207,588,"+"
"SCO4769","42h.p.BH.DargR.M145",0.001207,0,5180620,5181207,588,"+"
"SCO4769","49h.p.BH.DargR.M145",0.231919,0,5180620,5181207,588,"+"
"SCO4769","56h.p.BH.DargR.M145",0.377804,0,5180620,5181207,588,"+"
"SCO4769","66h.p.BH.DargR.M145",0.526417,0,5180620,5181207,588,"+"
"SCO4772","32h.DargR.M145",-0.381,0,5184449,5185669,1221,"+"
"SCO4772","42h.DargR.M145",0.176,0,5184449,5185669,1221,"+"
"SCO4772","49h.DargR.M145",-0.637,0,5184449,5185669,1221,"+"
"SCO4772","56h.DargR.M145",-0.296,0,5184449,5185669,1221,"+"
"SCO4772","66h.DargR.M145",-1.524,0,5184449,5185669,1221,"+"
"SCO4772","32h.p.BH.DargR.M145",0.809163,0,5184449,5185669,1221,"+"
"SCO4772","42h.p.BH.DargR.M145",0.793849,0,5184449,5185669,1221,"+"
"SCO4772","49h.p.BH.DargR.M145",0.219144,0,5184449,5185669,1221,"+"
"SCO4772","56h.p.BH.DargR.M145",0.759591,0,5184449,5185669,1221,"+"
"SCO4772","66h.p.BH.DargR.M145",0.004998,0,5184449,5185669,1221,"+"
"SCO4774","32h.DargR.M145",0.188,0,5187291,5188997,1707,"+"
"SCO4774","42h.DargR.M145",0.931,0,5187291,5188997,1707,"+"
"SCO4774","49h.DargR.M145",0.573,0,5187291,5188997,1707,"+"
"SCO4774","56h.DargR.M145",0.332,0,5187291,5188997,1707,"+"
"SCO4774","66h.DargR.M145",0.049,0,5187291,5188997,1707,"+"
"SCO4774","32h.p.BH.DargR.M145",0.120767,0,5187291,5188997,1707,"+"
"SCO4774","42h.p.BH.DargR.M145",0,0,5187291,5188997,1707,"+"
"SCO4774","49h.p.BH.DargR.M145",2e-06,0,5187291,5188997,1707,"+"
"SCO4774","56h.p.BH.DargR.M145",0.002385,0,5187291,5188997,1707,"+"
"SCO4774","66h.p.BH.DargR.M145",0.796141,0,5187291,5188997,1707,"+"
"SCO4777","32h.DargR.M145",-0.156,0,5194501,5196300,1800,"+"
"SCO4777","42h.DargR.M145",-0.701,0,5194501,5196300,1800,"+"
"SCO4777","49h.DargR.M145",-0.432,0,5194501,5196300,1800,"+"
"SCO4777","56h.DargR.M145",-0.112,0,5194501,5196300,1800,"+"
"SCO4777","66h.DargR.M145",0.415,0,5194501,5196300,1800,"+"
"SCO4777","32h.p.BH.DargR.M145",0.594551,0,5194501,5196300,1800,"+"
"SCO4777","42h.p.BH.DargR.M145",2.8e-05,0,5194501,5196300,1800,"+"
"SCO4777","49h.p.BH.DargR.M145",0.00594,0,5194501,5196300,1800,"+"
"SCO4777","56h.p.BH.DargR.M145",0.654891,0,5194501,5196300,1800,"+"
"SCO4777","66h.p.BH.DargR.M145",0.007549,0,5194501,5196300,1800,"+"
"SCO4787","32h.DargR.M145",0.006,0,5207363,5208166,804,"+"
"SCO4787","42h.DargR.M145",-0.45,0,5207363,5208166,804,"+"
"SCO4787","49h.DargR.M145",-0.172,0,5207363,5208166,804,"+"
"SCO4787","56h.DargR.M145",-0.104,0,5207363,5208166,804,"+"
"SCO4787","66h.DargR.M145",0.264,0,5207363,5208166,804,"+"
"SCO4787","32h.p.BH.DargR.M145",0.999071,0,5207363,5208166,804,"+"
"SCO4787","42h.p.BH.DargR.M145",0.006606,0,5207363,5208166,804,"+"
"SCO4787","49h.p.BH.DargR.M145",0.300943,0,5207363,5208166,804,"+"
"SCO4787","56h.p.BH.DargR.M145",0.721164,0,5207363,5208166,804,"+"
"SCO4787","66h.p.BH.DargR.M145",0.147839,0,5207363,5208166,804,"+"
"SCO4788","32h.DargR.M145",-0.004,0,5208328,5209623,1296,"+"
"SCO4788","42h.DargR.M145",-0.417,0,5208328,5209623,1296,"+"
"SCO4788","49h.DargR.M145",-0.504,0,5208328,5209623,1296,"+"
"SCO4788","56h.DargR.M145",-0.399,0,5208328,5209623,1296,"+"
"SCO4788","66h.DargR.M145",-0.24,0,5208328,5209623,1296,"+"
"SCO4788","32h.p.BH.DargR.M145",0.999071,0,5208328,5209623,1296,"+"
"SCO4788","42h.p.BH.DargR.M145",0.00377,0,5208328,5209623,1296,"+"
"SCO4788","49h.p.BH.DargR.M145",0.001049,0,5208328,5209623,1296,"+"
"SCO4788","56h.p.BH.DargR.M145",0.01306,0,5208328,5209623,1296,"+"
"SCO4788","66h.p.BH.DargR.M145",0.123267,0,5208328,5209623,1296,"+"
"SCO4796","32h.DargR.M145",-0.012,0,5216985,5218181,1197,"-"
"SCO4796","42h.DargR.M145",0.766,0,5216985,5218181,1197,"-"
"SCO4796","49h.DargR.M145",0.411,0,5216985,5218181,1197,"-"
"SCO4796","56h.DargR.M145",0.265,0,5216985,5218181,1197,"-"
"SCO4796","66h.DargR.M145",-0.112,0,5216985,5218181,1197,"-"
"SCO4796","32h.p.BH.DargR.M145",0.999071,0,5216985,5218181,1197,"-"
"SCO4796","42h.p.BH.DargR.M145",0.000427,0,5216985,5218181,1197,"-"
"SCO4796","49h.p.BH.DargR.M145",0.043253,0,5216985,5218181,1197,"-"
"SCO4796","56h.p.BH.DargR.M145",0.382712,0,5216985,5218181,1197,"-"
"SCO4796","66h.p.BH.DargR.M145",0.772654,0,5216985,5218181,1197,"-"
"SCO4798","32h.DargR.M145",0.325,0,5221209,5222906,1698,"-"
"SCO4798","42h.DargR.M145",0.724,0,5221209,5222906,1698,"-"
"SCO4798","49h.DargR.M145",0.422,0,5221209,5222906,1698,"-"
"SCO4798","56h.DargR.M145",0.299,0,5221209,5222906,1698,"-"
"SCO4798","66h.DargR.M145",0.095,0,5221209,5222906,1698,"-"
"SCO4798","32h.p.BH.DargR.M145",0.143776,0,5221209,5222906,1698,"-"
"SCO4798","42h.p.BH.DargR.M145",0.000118,0,5221209,5222906,1698,"-"
"SCO4798","49h.p.BH.DargR.M145",0.016603,0,5221209,5222906,1698,"-"
"SCO4798","56h.p.BH.DargR.M145",0.185948,0,5221209,5222906,1698,"-"
"SCO4798","66h.p.BH.DargR.M145",0.772096,0,5221209,5222906,1698,"-"
"SCO4799","32h.DargR.M145",0.302,0,5223103,5224098,996,"-"
"SCO4799","42h.DargR.M145",1.087,0,5223103,5224098,996,"-"
"SCO4799","49h.DargR.M145",1.458,0,5223103,5224098,996,"-"
"SCO4799","56h.DargR.M145",0.937,0,5223103,5224098,996,"-"
"SCO4799","66h.DargR.M145",0.008,0,5223103,5224098,996,"-"
"SCO4799","32h.p.BH.DargR.M145",0.573651,0,5223103,5224098,996,"-"
"SCO4799","42h.p.BH.DargR.M145",0.000296,0,5223103,5224098,996,"-"
"SCO4799","49h.p.BH.DargR.M145",1.2e-05,0,5223103,5224098,996,"-"
"SCO4799","56h.p.BH.DargR.M145",0.003017,0,5223103,5224098,996,"-"
"SCO4799","66h.p.BH.DargR.M145",0.992277,0,5223103,5224098,996,"-"
"SCO4808","32h.DargR.M145",0.115,0,5234993,5236177,1185,"+"
"SCO4808","42h.DargR.M145",-0.325,0,5234993,5236177,1185,"+"
"SCO4808","49h.DargR.M145",-0.092,0,5234993,5236177,1185,"+"
"SCO4808","56h.DargR.M145",0.274,0,5234993,5236177,1185,"+"
"SCO4808","66h.DargR.M145",1.103,0,5234993,5236177,1185,"+"
"SCO4808","32h.p.BH.DargR.M145",0.995747,0,5234993,5236177,1185,"+"
"SCO4808","42h.p.BH.DargR.M145",0.46331,0,5234993,5236177,1185,"+"
"SCO4808","49h.p.BH.DargR.M145",0.844514,0,5234993,5236177,1185,"+"
"SCO4808","56h.p.BH.DargR.M145",0.678577,0,5234993,5236177,1185,"+"
"SCO4808","66h.p.BH.DargR.M145",0.006361,0,5234993,5236177,1185,"+"
"SCO4819","32h.DargR.M145",-0.471,0,5249522,5249992,471,"-"
"SCO4819","42h.DargR.M145",-1.147,0,5249522,5249992,471,"-"
"SCO4819","49h.DargR.M145",-0.211,0,5249522,5249992,471,"-"
"SCO4819","56h.DargR.M145",0.034,0,5249522,5249992,471,"-"
"SCO4819","66h.DargR.M145",-0.06,0,5249522,5249992,471,"-"
"SCO4819","32h.p.BH.DargR.M145",0.296119,0,5249522,5249992,471,"-"
"SCO4819","42h.p.BH.DargR.M145",0.000488,0,5249522,5249992,471,"-"
"SCO4819","49h.p.BH.DargR.M145",0.527125,0,5249522,5249992,471,"-"
"SCO4819","56h.p.BH.DargR.M145",0.967736,0,5249522,5249992,471,"-"
"SCO4819","66h.p.BH.DargR.M145",0.944508,0,5249522,5249992,471,"-"
"SCO4820","32h.DargR.M145",-0.133,0,5250091,5252229,2139,"-"
"SCO4820","42h.DargR.M145",-0.54,0,5250091,5252229,2139,"-"
"SCO4820","49h.DargR.M145",-0.367,0,5250091,5252229,2139,"-"
"SCO4820","56h.DargR.M145",-0.308,0,5250091,5252229,2139,"-"
"SCO4820","66h.DargR.M145",-0.338,0,5250091,5252229,2139,"-"
"SCO4820","32h.p.BH.DargR.M145",0.760372,0,5250091,5252229,2139,"-"
"SCO4820","42h.p.BH.DargR.M145",0.001551,0,5250091,5252229,2139,"-"
"SCO4820","49h.p.BH.DargR.M145",0.025914,0,5250091,5252229,2139,"-"
"SCO4820","56h.p.BH.DargR.M145",0.134263,0,5250091,5252229,2139,"-"
"SCO4820","66h.p.BH.DargR.M145",0.053332,0,5250091,5252229,2139,"-"
"SCO4822","32h.DargR.M145",0.497,0,5253098,5253685,588,"-"
"SCO4822","42h.DargR.M145",0.336,0,5253098,5253685,588,"-"
"SCO4822","49h.DargR.M145",0.543,0,5253098,5253685,588,"-"
"SCO4822","56h.DargR.M145",0.755,0,5253098,5253685,588,"-"
"SCO4822","66h.DargR.M145",1.425,0,5253098,5253685,588,"-"
"SCO4822","32h.p.BH.DargR.M145",0.179258,0,5253098,5253685,588,"-"
"SCO4822","42h.p.BH.DargR.M145",0.267471,0,5253098,5253685,588,"-"
"SCO4822","49h.p.BH.DargR.M145",0.049612,0,5253098,5253685,588,"-"
"SCO4822","56h.p.BH.DargR.M145",0.019147,0,5253098,5253685,588,"-"
"SCO4822","66h.p.BH.DargR.M145",1.5e-05,0,5253098,5253685,588,"-"
"SCO4837","32h.DargR.M145",0.795,0,5269286,5270731,1446,"+"
"SCO4837","42h.DargR.M145",0.578,0,5269286,5270731,1446,"+"
"SCO4837","49h.DargR.M145",-0.192,0,5269286,5270731,1446,"+"
"SCO4837","56h.DargR.M145",-0.397,0,5269286,5270731,1446,"+"
"SCO4837","66h.DargR.M145",-0.303,0,5269286,5270731,1446,"+"
"SCO4837","32h.p.BH.DargR.M145",0.000381,0,5269286,5270731,1446,"+"
"SCO4837","42h.p.BH.DargR.M145",0.00348,0,5269286,5270731,1446,"+"
"SCO4837","49h.p.BH.DargR.M145",0.332931,0,5269286,5270731,1446,"+"
"SCO4837","56h.p.BH.DargR.M145",0.086217,0,5269286,5270731,1446,"+"
"SCO4837","66h.p.BH.DargR.M145",0.166635,0,5269286,5270731,1446,"+"
"SCO4843","32h.DargR.M145",1.404,0,5275682,5276191,510,"+"
"SCO4843","42h.DargR.M145",1.001,0,5275682,5276191,510,"+"
"SCO4843","49h.DargR.M145",0.652,0,5275682,5276191,510,"+"
"SCO4843","56h.DargR.M145",0.374,0,5275682,5276191,510,"+"
"SCO4843","66h.DargR.M145",0.606,0,5275682,5276191,510,"+"
"SCO4843","32h.p.BH.DargR.M145",9e-06,0,5275682,5276191,510,"+"
"SCO4843","42h.p.BH.DargR.M145",0.000213,0,5275682,5276191,510,"+"
"SCO4843","49h.p.BH.DargR.M145",0.012138,0,5275682,5276191,510,"+"
"SCO4843","56h.p.BH.DargR.M145",0.29045,0,5275682,5276191,510,"+"
"SCO4843","66h.p.BH.DargR.M145",0.021495,0,5275682,5276191,510,"+"
"SCO4853","32h.DargR.M145",1.626,0,5283201,5283611,411,"-"
"SCO4853","42h.DargR.M145",1.482,0,5283201,5283611,411,"-"
"SCO4853","49h.DargR.M145",0.023,0,5283201,5283611,411,"-"
"SCO4853","56h.DargR.M145",0.405,0,5283201,5283611,411,"-"
"SCO4853","66h.DargR.M145",-0.033,0,5283201,5283611,411,"-"
"SCO4853","32h.p.BH.DargR.M145",1.9e-05,0,5283201,5283611,411,"-"
"SCO4853","42h.p.BH.DargR.M145",2.3e-05,0,5283201,5283611,411,"-"
"SCO4853","49h.p.BH.DargR.M145",0.953868,0,5283201,5283611,411,"-"
"SCO4853","56h.p.BH.DargR.M145",0.368399,0,5283201,5283611,411,"-"
"SCO4853","66h.p.BH.DargR.M145",0.969138,0,5283201,5283611,411,"-"
"SCO4854","32h.DargR.M145",2.168,0,5283653,5284273,621,"-"
"SCO4854","42h.DargR.M145",2.801,0,5283653,5284273,621,"-"
"SCO4854","49h.DargR.M145",0.87,0,5283653,5284273,621,"-"
"SCO4854","56h.DargR.M145",0.788,0,5283653,5284273,621,"-"
"SCO4854","66h.DargR.M145",0.468,0,5283653,5284273,621,"-"
"SCO4854","32h.p.BH.DargR.M145",0.001529,0,5283653,5284273,621,"-"
"SCO4854","42h.p.BH.DargR.M145",2.8e-05,0,5283653,5284273,621,"-"
"SCO4854","49h.p.BH.DargR.M145",0.140188,0,5283653,5284273,621,"-"
"SCO4854","56h.p.BH.DargR.M145",0.358643,0,5283653,5284273,621,"-"
"SCO4854","66h.p.BH.DargR.M145",0.610003,0,5283653,5284273,621,"-"
"SCO4860","32h.DargR.M145",0.53,0,5288869,5290443,1575,"+"
"SCO4860","42h.DargR.M145",0.537,0,5288869,5290443,1575,"+"
"SCO4860","49h.DargR.M145",0.746,0,5288869,5290443,1575,"+"
"SCO4860","56h.DargR.M145",0.51,0,5288869,5290443,1575,"+"
"SCO4860","66h.DargR.M145",0.583,0,5288869,5290443,1575,"+"
"SCO4860","32h.p.BH.DargR.M145",0.016576,0,5288869,5290443,1575,"+"
"SCO4860","42h.p.BH.DargR.M145",0.006519,0,5288869,5290443,1575,"+"
"SCO4860","49h.p.BH.DargR.M145",0.000522,0,5288869,5290443,1575,"+"
"SCO4860","56h.p.BH.DargR.M145",0.022195,0,5288869,5290443,1575,"+"
"SCO4860","66h.p.BH.DargR.M145",0.004286,0,5288869,5290443,1575,"+"
"SCO4874","32h.DargR.M145",-0.277,0,5303719,5306604,2886,"+"
"SCO4874","42h.DargR.M145",-0.549,0,5303719,5306604,2886,"+"
"SCO4874","49h.DargR.M145",0.29,0,5303719,5306604,2886,"+"
"SCO4874","56h.DargR.M145",0.458,0,5303719,5306604,2886,"+"
"SCO4874","66h.DargR.M145",0.865,0,5303719,5306604,2886,"+"
"SCO4874","32h.p.BH.DargR.M145",0.637964,0,5303719,5306604,2886,"+"
"SCO4874","42h.p.BH.DargR.M145",0.055383,0,5303719,5306604,2886,"+"
"SCO4874","49h.p.BH.DargR.M145",0.310938,0,5303719,5306604,2886,"+"
"SCO4874","56h.p.BH.DargR.M145",0.222678,0,5303719,5306604,2886,"+"
"SCO4874","66h.p.BH.DargR.M145",0.003507,0,5303719,5306604,2886,"+"
"SCO4875","32h.DargR.M145",0.186,0,5306624,5307574,951,"+"
"SCO4875","42h.DargR.M145",-0.413,0,5306624,5307574,951,"+"
"SCO4875","49h.DargR.M145",-0.064,0,5306624,5307574,951,"+"
"SCO4875","56h.DargR.M145",0.307,0,5306624,5307574,951,"+"
"SCO4875","66h.DargR.M145",1.106,0,5306624,5307574,951,"+"
"SCO4875","32h.p.BH.DargR.M145",0.931972,0,5306624,5307574,951,"+"
"SCO4875","42h.p.BH.DargR.M145",0.291334,0,5306624,5307574,951,"+"
"SCO4875","49h.p.BH.DargR.M145",0.886318,0,5306624,5307574,951,"+"
"SCO4875","56h.p.BH.DargR.M145",0.604938,0,5306624,5307574,951,"+"
"SCO4875","66h.p.BH.DargR.M145",0.003545,0,5306624,5307574,951,"+"
"SCO4876","32h.DargR.M145",0.29,0,5307574,5308020,447,"+"
"SCO4876","42h.DargR.M145",-0.462,0,5307574,5308020,447,"+"
"SCO4876","49h.DargR.M145",0.192,0,5307574,5308020,447,"+"
"SCO4876","56h.DargR.M145",0.368,0,5307574,5308020,447,"+"
"SCO4876","66h.DargR.M145",1.217,0,5307574,5308020,447,"+"
"SCO4876","32h.p.BH.DargR.M145",0.816414,0,5307574,5308020,447,"+"
"SCO4876","42h.p.BH.DargR.M145",0.280957,0,5307574,5308020,447,"+"
"SCO4876","49h.p.BH.DargR.M145",0.659345,0,5307574,5308020,447,"+"
"SCO4876","56h.p.BH.DargR.M145",0.563151,0,5307574,5308020,447,"+"
"SCO4876","66h.p.BH.DargR.M145",0.00351,0,5307574,5308020,447,"+"
"SCO4877","32h.DargR.M145",0.311,0,5308045,5309379,1335,"-"
"SCO4877","42h.DargR.M145",-0.92,0,5308045,5309379,1335,"-"
"SCO4877","49h.DargR.M145",-0.22,0,5308045,5309379,1335,"-"
"SCO4877","56h.DargR.M145",-0.15,0,5308045,5309379,1335,"-"
"SCO4877","66h.DargR.M145",-0.005,0,5308045,5309379,1335,"-"
