"gene","logFC","FDR","add_variable","start","end","strand"
"vnz_27005",2.48315698975483,0,"data_bldC",5920058,5920474,"-"
"vnz_11405",-0.794793154650875,0,"data_bldC",2517191,2517934,"-"
"vnz_22010",-0.90332140558032,0,"data_bldC",4791332,4791904,"+"
"vnz_16220",-0.0593417692155744,0,"data_bldC",3606793,3608100,"-"
"vnz_18080",-0.519863000033715,0,"data_bldC",3996368,3999118,"+"
"vnz_01305",-0.832464647140527,0,"data_bldC",290683,291867,"-"
"vnz_30910",-1.57058614137857,0,"data_bldC",6817865,6818977,"+"
"vnz_34645",0.923451889474785,0,"data_bldC",7690658,7695580,"+"
"vnz_23180",-1.04759540528249,0,"data_bldC",5043845,5044963,"+"
"vnz_02285",1.35104716552564,0,"data_bldC",518414,519844,"+"
"vnz_34085",-1.19561220451436,0,"data_bldC",7563118,7563843,"+"
"vnz_07100",0.782926376556219,0,"data_bldC",1624956,1625669,"+"
"vnz_31555",-1.17556219161101,0,"data_bldC",6980558,6980815,"+"
"vnz_23330",0.302680213642541,0,"data_bldC",5076539,5077756,"-"
"vnz_03770",0.0864410115470523,0,"data_bldC",906506,906994,"+"
"vnz_28425",0.518318121744457,0,"data_bldC",6246783,6247256,"+"
"vnz_04255",0.473827771670922,0,"data_bldC",1012926,1013579,"-"
"vnz_11895",0.278817798903365,0,"data_bldC",2637299,2639038,"-"
"vnz_13405",0.217590399497072,0,"data_bldC",2979100,2980851,"-"
"vnz_36730",0.787156853332268,0,"data_bldC",8219328,8219930,"+"
"vnz_29005",0.372985209325563,0,"data_bldC",6393516,6394346,"-"
"vnz_04040",0.696698344726268,0,"data_bldC",963864,964169,"+"
"vnz_29500",-1.45906474619134,0,"data_bldC",6498628,6499779,"-"
"vnz_08395",-1.08032545150384,0,"data_bldC",1912112,1913203,"+"
"vnz_32135",0.396469039195624,0,"data_bldC",7117128,7118201,"-"
"vnz_15740",1.04713714916307,0,"data_bldC",3504506,3505504,"+"
"vnz_19065",-1.29613770720013,0,"data_bldC",4195957,4196904,"+"
"vnz_19385",0.663877227209139,0,"data_bldC",4268615,4268878,"+"
"vnz_06665",0.450428716136735,0,"data_bldC",1530494,1531336,"-"
"vnz_02965",1.80923775789742,0,"data_bldC",720350,721261,"+"
"vnz_18100",0.990950640591324,0,"data_bldC",4003116,4003430,"-"
"vnz_31240",-0.5091850663736,0,"data_bldC",6913057,6915147,"+"
"vnz_02150",-0.779181352718424,0,"data_bldC",490890,491219,"-"
"vnz_36105",1.25375437730074,0,"data_bldC",8051178,8051792,"+"
"vnz_31845",-0.784878201941328,0,"data_bldC",7040655,7041476,"-"
"vnz_24805",0.0180541538796864,0,"data_bldC",5402312,5402725,"+"
"vnz_32010",0.68691105403212,0,"data_bldC",7080304,7080951,"-"
"vnz_06030",0.976426214024817,0,"data_bldC",1390620,1391900,"-"
"vnz_05395",0.830675244784713,0,"data_bldC",1259272,1260069,"+"
"vnz_24410",0.106473974601706,0,"data_bldC",5312130,5312681,"-"
"vnz_07415",1.1676537627008,0,"data_bldC",1694847,1695323,"-"
"vnz_34365",-0.919211762026737,0,"data_bldC",7627424,7628176,"+"
"vnz_07025",-0.176574700015036,0,"data_bldC",1609939,1610445,"+"
"vnz_26295",1.59261584872608,0,"data_bldC",5743274,5744653,"-"
"vnz_02430",-0.999714148949727,0,"data_bldC",565277,566077,"-"
"vnz_09710",0.430171581717772,0,"data_bldC",2200565,2201728,"+"
"vnz_30235",0.54200060078846,0,"data_bldC",6664785,6665804,"+"
"vnz_33820",0.214417040656331,0,"data_bldC",7505264,7505755,"+"
"vnz_01360",1.09595278500243,0,"data_bldC",302800,303576,"-"
"vnz_01765",1.05370242676288,0,"data_bldC",405413,406624,"+"
"vnz_25250",-0.841862306021157,0,"data_bldC",5509413,5510201,"+"
"vnz_00345",-0.181965445240035,0,"data_bldC",74635,75642,"-"
"vnz_21460",-1.41664305724009,0,"data_bldC",4696158,4696688,"+"
"vnz_14780",-0.0346918770167084,0,"data_bldC",3287357,3288247,"-"
"vnz_22500",2.52387745398677,0,"data_bldC",4906394,4907452,"+"
"vnz_07180",0.844461874212995,0,"data_bldC",1646907,1648211,"+"
"vnz_21180",1.66264380286829,0,"data_bldC",4645222,4645839,"+"
"vnz_11650",0.598618668456577,0,"data_bldC",2576390,2580265,"-"
"vnz_02045",0.476598136923038,0,"data_bldC",460089,461396,"+"
"vnz_05615",0.281075877681426,0,"data_bldC",1299909,1301144,"+"
"vnz_11620",0.384864624460774,0,"data_bldC",2568037,2569164,"-"
"vnz_34355",1.02128306982465,0,"data_bldC",7625230,7626390,"+"
"vnz_26955",-1.36010704737982,0,"data_bldC",5908593,5909522,"+"
"vnz_01920",0.74856528422849,0,"data_bldC",430855,431349,"+"
"vnz_18325",1.52321207828194,0,"data_bldC",4049318,4050604,"-"
"vnz_15595",-0.779992329016709,0,"data_bldC",3469196,3469933,"+"
"vnz_36165",-1.52036973031845,0,"data_bldC",8063182,8065401,"-"
"vnz_26450",0.980204037494118,0,"data_bldC",5779001,5780236,"+"
"vnz_12030",-1.35864501412202,0,"data_bldC",2671126,2671530,"+"
"vnz_22145",0.665762530669339,0,"data_bldC",4831548,4832705,"+"
"vnz_25140",3.54523801763933,0,"data_bldC",5473806,5475212,"+"
"vnz_20515",-0.817915569649336,0,"data_bldC",4495679,4496668,"+"
"vnz_27300",0.571327770587906,0,"data_bldC",5997833,6000787,"+"
"vnz_35745",0.226577241154535,0,"data_bldC",7973678,7974493,"+"
"vnz_14700",-0.823633290341664,0,"data_bldC",3270310,3271092,"-"
"vnz_20340",1.22417311319198,0,"data_bldC",4457441,4459708,"-"
"vnz_10255",1.52676812412397,0,"data_bldC",2294558,2294776,"+"
"vnz_05720",-1.00687916532619,0,"data_bldC",1322590,1323879,"-"
"vnz_05050",0.659272508812216,0,"data_bldC",1184276,1185349,"-"
"vnz_30825",0.215215040010484,0,"data_bldC",6799874,6800803,"+"
"vnz_05355",-0.730273628383045,0,"data_bldC",1250741,1251097,"-"
"vnz_35790",-0.257804980368217,0,"data_bldC",7987463,7988395,"-"
"vnz_36315",-0.287037120242301,0,"data_bldC",8106131,8106907,"+"
"vnz_02370",-1.42498730701067,0,"data_bldC",549457,550351,"-"
"vnz_11760",-0.846592440550148,0,"data_bldC",2606802,2607464,"-"
"vnz_22725",1.05503320655468,0,"data_bldC",4951487,4952332,"+"
"vnz_20955",-0.296757399825077,0,"data_bldC",4590965,4593187,"-"
"vnz_14510",-0.789707370033168,0,"data_bldC",3225152,3225595,"+"
"vnz_33400",-2.40434564197734,0,"data_bldC",7415385,7416941,"-"
"vnz_36665",-0.262747780580098,0,"data_bldC",8206483,8206743,"+"
"vnz_06175",0.584624246179221,0,"data_bldC",1427781,1428566,"-"
"vnz_20945",0.531250208665914,0,"data_bldC",4589508,4590089,"-"
"vnz_21735",-1.06073335081926,0,"data_bldC",4741949,4742404,"+"
"vnz_30855",0.536285181351009,0,"data_bldC",6807323,6808036,"-"
"vnz_00410",-1.58972241429228,0,"data_bldC",91649,92386,"-"
"vnz_01750",-0.901073523010428,0,"data_bldC",397773,400241,"-"
"vnz_16190",-0.853215379260314,0,"data_bldC",3599037,3601217,"+"
"vnz_23945",0.542870727001737,0,"data_bldC",5215305,5215487,"+"
"vnz_27355",-0.194147800618372,0,"data_bldC",6012128,6012955,"+"
"vnz_26055",-1.28226464415831,0,"data_bldC",5691069,5691653,"+"
"vnz_18430",1.07402241827148,0,"data_bldC",4072893,4074425,"+"
"vnz_09685",-0.450076499677663,0,"data_bldC",2197089,2197442,"-"
"vnz_11730",1.15074324947431,0,"data_bldC",2598107,2598811,"+"
"vnz_10075",-0.823167586700052,0,"data_bldC",2275334,2275957,"+"
"vnz_13350",-0.882359012182051,0,"data_bldC",2968672,2969640,"-"
"vnz_35615",0.97855150062269,0,"data_bldC",7946406,7947719,"+"
"vnz_21705",-1.14563230014272,0,"data_bldC",4739378,4739563,"+"
"vnz_16030",0.838912511700447,0,"data_bldC",3566121,3566831,"+"
"vnz_26885",-0.440247571768982,0,"data_bldC",5891673,5892401,"-"
"vnz_19910",-0.410160839332295,0,"data_bldC",4365396,4365833,"+"
"vnz_20335",1.68099651416833,0,"data_bldC",4457122,4457403,"-"
"vnz_16295",0.685333028702581,0,"data_bldC",3621488,3624976,"-"
"vnz_25385",-1.85513754653688,0,"data_bldC",5546687,5547985,"+"
"vnz_16810",-0.742085985454902,0,"data_bldC",3733422,3734582,"-"
"vnz_29660",-1.12517208964615,0,"data_bldC",6530846,6532297,"+"
"vnz_34395",-0.896740042106607,0,"data_bldC",7632953,7634050,"+"
"vnz_11750",0.448926988953733,0,"data_bldC",2604322,2605284,"+"
"vnz_09730",-0.248765455042865,0,"data_bldC",2203525,2204295,"+"
"vnz_33185",-0.501171293200788,0,"data_bldC",7362006,7362719,"+"
"vnz_07830",-0.523270280869988,0,"data_bldC",1787008,1788954,"-"
"vnz_22595",-0.246950775942673,0,"data_bldC",4923778,4924383,"-"
"vnz_13035",1.18030585690152,0,"data_bldC",2897647,2898921,"+"
"vnz_05445",0.249931652026712,0,"data_bldC",1270971,1271723,"-"
"vnz_09550",0.541080380634397,0,"data_bldC",2172082,2172321,"-"
"vnz_08250",0.756948917336604,0,"data_bldC",1884477,1885472,"+"
"vnz_22860",-0.193557070005849,0,"data_bldC",4980020,4980256,"+"
"vnz_35290",-1.43686714581274,0,"data_bldC",7859821,7861863,"-"
"vnz_21700",-1.04968870815838,0,"data_bldC",4738815,4739372,"+"
"vnz_02065",0.177648858337981,0,"data_bldC",465197,465493,"-"
"vnz_34925",0.0565997127971301,0,"data_bldC",7767981,7768772,"+"
"vnz_22790",0.721174781824394,0,"data_bldC",4965478,4966584,"-"
"vnz_13785",1.55794556594747,0,"data_bldC",3080850,3081557,"-"
"vnz_15750",0.874422619198007,0,"data_bldC",3506569,3507165,"+"
"vnz_25595",1.30186404233806,0,"data_bldC",5592056,5594350,"+"
"vnz_08690",0.39731648928152,0,"data_bldC",1980249,1980893,"-"
"vnz_08540",0.702965681020917,0,"data_bldC",1946471,1947910,"-"
"vnz_30090",0.260882315419944,0,"data_bldC",6633824,6634747,"+"
"vnz_18190",-0.00495353136140531,0,"data_bldC",4018300,4018617,"+"
"vnz_32195",1.69313202621784,0,"data_bldC",7127523,7130084,"+"
"vnz_13320",0.834596177228321,0,"data_bldC",2959516,2960862,"+"
"vnz_26940",-2.09913365010306,0,"data_bldC",5905272,5906504,"+"
"vnz_10625",0.434708668871826,0,"data_bldC",2344273,2344488,"+"
"vnz_30900",-0.839869962428994,0,"data_bldC",6815495,6816670,"+"
"vnz_24485",-0.435428172836607,0,"data_bldC",5326477,5327388,"-"
"vnz_31500",-0.779124014001815,0,"data_bldC",6968464,6969339,"+"
"vnz_00840",0.13773759796997,0,"data_bldC",188903,189793,"+"
"vnz_30050",-1.35407120045373,0,"data_bldC",6627372,6628037,"-"
"vnz_22705",0.619871073314205,0,"data_bldC",4947331,4947999,"-"
"vnz_34125",0.490638663145291,0,"data_bldC",7575256,7576161,"+"
"vnz_19915",-0.909935571042524,0,"data_bldC",4365859,4366422,"-"
"vnz_29560",1.76008051583455,0,"data_bldC",6510933,6511727,"+"
"vnz_21690",-1.16897784025128,0,"data_bldC",4738136,4738504,"+"
"vnz_23980",0.777318659304045,0,"data_bldC",5222206,5222727,"-"
"vnz_17830",0.0176864592721139,0,"data_bldC",3938843,3940549,"-"
"vnz_26485",1.153370350623,0,"data_bldC",5787564,5788505,"-"
"vnz_32145",0.741052905595729,0,"data_bldC",7118700,7119104,"-"
"vnz_25935",0.0034158887860006,0,"data_bldC",5670902,5672326,"+"
"vnz_09105",0.429742411351143,0,"data_bldC",2074671,2075468,"+"
"vnz_33305",-0.13234956282743,0,"data_bldC",7392146,7393123,"+"
"vnz_18465",-0.299569846848656,0,"data_bldC",4078776,4079804,"+"
"vnz_36630",-0.984157716521428,0,"data_bldC",8200927,8201493,"-"
"vnz_35930",1.44957072679718,0,"data_bldC",8016970,8017590,"-"
"vnz_21320",0.151572655833263,0,"data_bldC",4675367,4676230,"+"
"vnz_23885",-0.278481953270654,0,"data_bldC",5197427,5200072,"-"
"vnz_12835",1.19032370792588,0,"data_bldC",2859576,2861111,"-"
"vnz_07650",1.11138372548052,0,"data_bldC",1743894,1744679,"+"
"vnz_23585",-0.295884652551403,0,"data_bldC",5135904,5138090,"-"
"vnz_16060",-0.801055910434225,0,"data_bldC",3572105,3573244,"-"
"vnz_22060",-3.85820672720486,0,"data_bldC",4810583,4810876,"-"
"vnz_32925",0.208174566561383,0,"data_bldC",7300469,7301383,"+"
"vnz_15420",-0.326606069102386,0,"data_bldC",3435915,3436835,"+"
"vnz_01530",1.22860792647771,0,"data_bldC",348234,348932,"-"
"vnz_17550",0.658148866877191,0,"data_bldC",3877851,3878813,"-"
"vnz_07165",-0.630880775762697,0,"data_bldC",1642975,1644615,"-"
"vnz_21985",-0.817810510469827,0,"data_bldC",4787064,4787837,"-"
"vnz_01480",-0.742749433692004,0,"data_bldC",335538,335945,"-"
"vnz_12900",0.857408668111218,0,"data_bldC",2873280,2874137,"-"
"vnz_21610",-0.926854130751965,0,"data_bldC",4724944,4727073,"+"
"vnz_30240",0.867882962753008,0,"data_bldC",6665801,6666853,"+"
"vnz_15505",-0.543194272926651,0,"data_bldC",3454569,3455519,"+"
"vnz_14185",0.798982769437343,0,"data_bldC",3145329,3145808,"+"
"vnz_30245",0.826778668887459,0,"data_bldC",6666850,6667644,"+"
"vnz_30345",0.903737622505725,0,"data_bldC",6698872,6700122,"+"
"vnz_07485",0.792858942244293,0,"data_bldC",1710211,1712277,"+"
"vnz_36235",0.256004995215299,0,"data_bldC",8081187,8084558,"+"
"vnz_10370",-1.03808069230774,0,"data_bldC",2305101,2306375,"+"
"vnz_29495",-1.23021105322233,0,"data_bldC",6497814,6498599,"-"
"vnz_04030",0.879194586404199,0,"data_bldC",962896,963174,"-"
"vnz_11395",0.855062153539048,0,"data_bldC",2514665,2515759,"-"
"vnz_23560",2.05595291098269,0,"data_bldC",5130833,5131756,"+"
"vnz_02610",-1.09431376274609,0,"data_bldC",626586,627203,"-"
"vnz_30850",1.2229429682089,0,"data_bldC",6805927,6807345,"+"
"vnz_15180",-0.77443983354662,0,"data_bldC",3384147,3384923,"+"
"vnz_00375",-0.546085211387839,0,"data_bldC",82564,83877,"+"
"vnz_08945",0.457996541412303,0,"data_bldC",2037349,2038152,"-"
"vnz_33120",-0.858314608088033,0,"data_bldC",7343723,7344736,"+"
"vnz_11630",0.181718666607243,0,"data_bldC",2572176,2573849,"-"
"vnz_17620",-0.429314683842762,0,"data_bldC",3893618,3894934,"-"
"vnz_20890",0.195631193182244,0,"data_bldC",4575445,4576635,"+"
"vnz_15365",0.549894669985449,0,"data_bldC",3425831,3426994,"-"
"vnz_36485",-1.1020928309928,0,"data_bldC",8157893,8158210,"+"
"vnz_07410",-0.123077119999965,0,"data_bldC",1694075,1694782,"-"
"vnz_08460",-0.036756429386784,0,"data_bldC",1928721,1929290,"-"
"vnz_07420",0.369011886733354,0,"data_bldC",1695330,1696355,"-"
"vnz_24810",0.172795494186623,0,"data_bldC",5402948,5403757,"+"
"vnz_25520",0.665024483968492,0,"data_bldC",5574727,5576907,"+"
"vnz_06590",0.376799131371354,0,"data_bldC",1511698,1512621,"+"
"vnz_06810",1.12457798636943,0,"data_bldC",1562071,1563159,"-"
"vnz_24900",-0.794009088503304,0,"data_bldC",5419247,5419570,"+"
"vnz_22195",-1.54311252638922,0,"data_bldC",4845184,4845471,"-"
"vnz_15130",0.764733316547508,0,"data_bldC",3370987,3373332,"-"
"vnz_16025",0.720583254961499,0,"data_bldC",3565876,3566235,"+"
"vnz_01035",1.1083683502055,0,"data_bldC",232052,232540,"+"
"vnz_17815",1.04615434318396,0,"data_bldC",3936381,3937472,"-"
"vnz_15835",-0.0397513937547124,0,"data_bldC",3525604,3526467,"+"
"vnz_20540",1.00997381263091,0,"data_bldC",4500412,4501251,"-"
"vnz_01870",-0.453929918126179,0,"data_bldC",421293,422033,"-"
"vnz_19410",0.392490193352565,0,"data_bldC",4272155,4272727,"+"
"vnz_03310",0.241272478511733,0,"data_bldC",806574,809138,"-"
"vnz_00555",-0.0476908132657344,0,"data_bldC",123798,124772,"-"
"vnz_36615",-0.808857128753672,0,"data_bldC",8199205,8199798,"-"
"vnz_07765",0.0941828868220642,0,"data_bldC",1770517,1772493,"-"
"vnz_17600",0.311733207847953,0,"data_bldC",3889529,3891067,"+"
"vnz_12615",-0.275518585682618,0,"data_bldC",2809070,2809633,"-"
"vnz_07675",0.91326573986425,0,"data_bldC",1748622,1750709,"+"
"vnz_29790",1.24465710592808,0,"data_bldC",6558221,6560371,"-"
"vnz_19125",-0.834292724464211,0,"data_bldC",4216394,4216960,"+"
"vnz_31830",1.058114194092,0,"data_bldC",7037223,7038245,"+"
"vnz_32315",0.713194828660085,0,"data_bldC",7157995,7158750,"+"
"vnz_32610",0.554357517678515,0,"data_bldC",7228464,7228946,"-"
"vnz_13805",-1.19501467376466,0,"data_bldC",3083811,3085019,"+"
"vnz_11460",0.870922669951411,0,"data_bldC",2534472,2535461,"-"
"vnz_03260",-0.539582077554326,0,"data_bldC",795384,796208,"+"
"vnz_35590",-1.82717956777946,0,"data_bldC",7939997,7940833,"-"
"vnz_15440",0.828732323394519,0,"data_bldC",3441145,3442230,"-"
"vnz_23355",0.272223510465664,0,"data_bldC",5082162,5083250,"+"
"vnz_11410",-0.70168978829912,0,"data_bldC",2517931,2519010,"-"
"vnz_12965",-0.888169148330197,0,"data_bldC",2885778,2886578,"-"
"vnz_25630",-0.643694950466258,0,"data_bldC",5601322,5602287,"+"
"vnz_27420",-0.227881193399038,0,"data_bldC",6025732,6026247,"+"
"vnz_01665",-0.984720004904756,0,"data_bldC",378308,379600,"-"
"vnz_07140",-1.14480047458451,0,"data_bldC",1639239,1640507,"+"
"vnz_06040",-0.819418612461497,0,"data_bldC",1393132,1393884,"-"
"vnz_28045",0.974830720705083,0,"data_bldC",6157356,6157694,"-"
"vnz_00160",-1.81453772403023,0,"data_bldC",36317,37048,"+"
"vnz_25265",0.729263561940821,0,"data_bldC",5514698,5516503,"-"
"vnz_09255",1.19332211332148,0,"data_bldC",2102767,2108055,"-"
"vnz_35245",-0.0978086992078671,0,"data_bldC",7848906,7850540,"+"
"vnz_29070",-0.37637807576708,0,"data_bldC",6405291,6406076,"-"
"vnz_06065",0.790441712163769,0,"data_bldC",1399020,1399331,"+"
"vnz_05675",-0.434256748729083,0,"data_bldC",1314139,1314699,"-"
"vnz_15445",0.79591778206729,0,"data_bldC",3442227,3443927,"-"
"vnz_09875",-0.801888907892387,0,"data_bldC",2235085,2235774,"-"
"vnz_07630",0.126340222626493,0,"data_bldC",1739281,1740462,"-"
"vnz_11825",0.906339891895081,0,"data_bldC",2618531,2619949,"+"
"vnz_27655",-1.27270350630877,0,"data_bldC",6086561,6087706,"-"
"vnz_10990",1.28985253009773,0,"data_bldC",2425795,2426472,"+"
"vnz_12200",-0.491401591715213,0,"data_bldC",2707376,2707819,"-"
"vnz_01800",-0.224493648070157,0,"data_bldC",410139,411017,"-"
"vnz_32345",2.42758378321538,0,"data_bldC",7163828,7164670,"-"
"vnz_19945",1.47044855939619,0,"data_bldC",4372861,4374270,"+"
"vnz_32235",0.530121326538575,0,"data_bldC",7136495,7141966,"-"
"vnz_23735",0.57943022937976,0,"data_bldC",5162746,5164029,"-"
"vnz_33495",0.466622596573847,0,"data_bldC",7437978,7438457,"-"
"vnz_10795",0.344560291018733,0,"data_bldC",2381063,2382094,"+"
"vnz_28980",0.42734548524196,0,"data_bldC",6389862,6390512,"+"
"vnz_24980",-0.690142164037977,0,"data_bldC",5438926,5439711,"-"
"vnz_08280",0.805469514470118,0,"data_bldC",1891694,1892491,"+"
"vnz_03910",-0.760722766032963,0,"data_bldC",939711,940655,"+"
"vnz_12220",-0.275764491493633,0,"data_bldC",2711105,2711890,"-"
"vnz_16770",-0.780925115113915,0,"data_bldC",3724340,3725542,"-"
"vnz_15640",-0.382730889599878,0,"data_bldC",3480670,3481473,"-"
"vnz_10820",1.11822167108025,0,"data_bldC",2385541,2387988,"-"
"vnz_12215",0.107970113468965,0,"data_bldC",2710684,2711028,"+"
"vnz_15970",0.817570235627353,0,"data_bldC",3554127,3555257,"+"
"vnz_36495",-0.727223301033454,0,"data_bldC",8159238,8160113,"-"
"vnz_17335",0.729871160927656,0,"data_bldC",3831802,3833358,"-"
"vnz_26050",-0.459216688038728,0,"data_bldC",5690560,5690946,"-"
"vnz_16355",-0.637817944252732,0,"data_bldC",3638442,3640907,"+"
"vnz_08465",0.935074019530636,0,"data_bldC",1929329,1930915,"-"
"vnz_30905",-1.63319606621369,0,"data_bldC",6816786,6817835,"+"
"vnz_25455",-1.53390353977679,0,"data_bldC",5561595,5563358,"+"
"vnz_24430",1.11472967175345,0,"data_bldC",5315648,5316802,"+"
"vnz_29585",1.45083388882395,0,"data_bldC",6516572,6517492,"+"
"vnz_17895",-0.852264887934897,0,"data_bldC",3954090,3954344,"+"
"vnz_08410",0.726148921183651,0,"data_bldC",1914484,1915125,"-"
"vnz_31355",-0.256860909441901,0,"data_bldC",6937147,6938034,"-"
"vnz_11850",-0.236882495495553,0,"data_bldC",2625400,2626545,"-"
"vnz_31720",0.385125809503701,0,"data_bldC",7014658,7015629,"+"
"vnz_21330",-0.0123633021499793,0,"data_bldC",4676649,4677668,"+"
"vnz_04665",0.284147109847242,0,"data_bldC",1093281,1093754,"-"
"vnz_06370",-0.415199564729852,0,"data_bldC",1467146,1467607,"+"
"vnz_28770",1.91065665479862,0,"data_bldC",6333273,6334493,"+"
"vnz_26235",-0.807676240954578,0,"data_bldC",5729968,5730804,"+"
"vnz_26625",0.109220666844418,0,"data_bldC",5822663,5826631,"-"
"vnz_31175",0.525268731281045,0,"data_bldC",6898026,6899966,"+"
"vnz_01040",-1.11250942060271,0,"data_bldC",232637,234280,"-"
"vnz_36185",1.48725264727943,0,"data_bldC",8068218,8069528,"+"
"vnz_17685",-0.212517914092091,0,"data_bldC",3908101,3908835,"+"
"vnz_33710",-0.272121751636846,0,"data_bldC",7486037,7486786,"+"
"vnz_05930",-0.0760816664752385,0,"data_bldC",1368832,1370004,"+"
"vnz_33445",0.430009342323322,0,"data_bldC",7427446,7428810,"+"
"vnz_00255",-0.530099002738557,0,"data_bldC",56497,57429,"-"
"vnz_03480",0.757720216514188,0,"data_bldC",837254,837946,"-"
"vnz_21470",-0.190849504619615,0,"data_bldC",4697735,4701217,"+"
"vnz_08205",-0.586478861841332,0,"data_bldC",1872351,1872869,"-"
"vnz_13615",0.802452987471865,0,"data_bldC",3038806,3038985,"-"
"vnz_26970",2.38511677029359,0,"data_bldC",5911011,5911784,"+"
"vnz_30920",-1.04575526258241,0,"data_bldC",6833949,6834773,"+"
"vnz_11575",-0.798912692892996,0,"data_bldC",2558377,2559462,"-"
"vnz_20680",-0.821112906558409,0,"data_bldC",4530885,4532273,"-"
"vnz_25045",-0.909147491508945,0,"data_bldC",5451466,5451975,"+"
"vnz_15795",-0.896476635543201,0,"data_bldC",3515766,3516602,"-"
"vnz_12555",1.28560815613507,0,"data_bldC",2792966,2794573,"+"
"vnz_19060",-1.37925740869733,0,"data_bldC",4194773,4195912,"+"
"vnz_34420",0.913782620992034,0,"data_bldC",7638610,7639269,"+"
"vnz_03465",1.25590393592171,0,"data_bldC",835166,835696,"-"
"vnz_32805",0.941853919101672,0,"data_bldC",7275334,7276917,"-"
"vnz_13760",-0.373739443277988,0,"data_bldC",3074857,3075534,"-"
"vnz_33855",0.834825465283392,0,"data_bldC",7511651,7512403,"-"
"vnz_07900",0.893692014949663,0,"data_bldC",1803061,1803858,"+"
"vnz_35915",0.550252118561417,0,"data_bldC",8013750,8015360,"-"
"vnz_08175",0.694245131864867,0,"data_bldC",1866357,1867514,"-"
"vnz_12820",1.82226787919677,0,"data_bldC",2857357,2858019,"-"
"vnz_19980",0.939375629167131,0,"data_bldC",4382141,4383451,"+"
"vnz_23750",-1.19036360445725,0,"data_bldC",5165864,5166991,"-"
"vnz_18920",-1.25223619515051,0,"data_bldC",4164610,4166136,"+"
"vnz_28410",-0.179546679180692,0,"data_bldC",6239445,6243305,"+"
"vnz_07740",0.187191039838768,0,"data_bldC",1763200,1764210,"-"
"vnz_11645",-0.816539884988032,0,"data_bldC",2575828,2576148,"-"
"vnz_17865",-0.412517913750199,0,"data_bldC",3947528,3949549,"+"
"vnz_00475",1.90129548856141,0,"data_bldC",104590,107208,"-"
"vnz_32320",0.652028785572925,0,"data_bldC",7159269,7160234,"-"
"vnz_11635",0.0433470770423972,0,"data_bldC",2574015,2575454,"-"
"vnz_15315",0.214142153379874,0,"data_bldC",3416640,3417254,"-"
"vnz_13520",0.895643026429197,0,"data_bldC",3014286,3016319,"-"
"vnz_31460",-0.345949222445346,0,"data_bldC",6961990,6963183,"+"
"vnz_06045",-0.529374179915374,0,"data_bldC",1393932,1394771,"-"
"vnz_04935",-0.990583287633752,0,"data_bldC",1162170,1162610,"-"
"vnz_07095",1.10230958835257,0,"data_bldC",1623492,1624892,"-"
"vnz_18580",0.175525501036489,0,"data_bldC",4104076,4104861,"+"
"vnz_03635",-1.47399212860128,0,"data_bldC",872961,874628,"+"
"vnz_18740",-0.87667949670491,0,"data_bldC",4131302,4132159,"+"
"vnz_24510",-0.978413391868968,0,"data_bldC",5330009,5332054,"+"
"vnz_28405",-1.06987837332342,0,"data_bldC",6237067,6239319,"+"
"vnz_04615",-0.525504338497814,0,"data_bldC",1081254,1082000,"-"
"vnz_07435",-0.257096367011275,0,"data_bldC",1698848,1699855,"+"
"vnz_10930",0.235755531411588,0,"data_bldC",2410917,2414336,"-"
"vnz_36175",0.347107996621867,0,"data_bldC",8066074,8066574,"-"
"vnz_08800",0.0508627352340377,0,"data_bldC",2004734,2005264,"+"
"vnz_23660",0.784081736702776,0,"data_bldC",5149891,5150985,"+"
"vnz_04695",1.08520715780547,0,"data_bldC",1097927,1100422,"-"
"vnz_33065",-1.15962433288036,0,"data_bldC",7334683,7335753,"+"
"vnz_25660",-0.587860242176141,0,"data_bldC",5611376,5611951,"+"
"vnz_07790",0.654307493439096,0,"data_bldC",1776009,1776434,"-"
"vnz_25655",-1.17655608016621,0,"data_bldC",5609704,5611293,"+"
"vnz_03255",1.08734800676507,0,"data_bldC",794813,795328,"+"
"vnz_20215",-1.06117426215076,0,"data_bldC",4435821,4436483,"-"
"vnz_07030",0.0701403126744779,0,"data_bldC",1610509,1611282,"-"
"vnz_29670",-0.0932915977340884,0,"data_bldC",6533237,6533419,"-"
"vnz_35715",1.49699112489483,0,"data_bldC",7967180,7967869,"-"
"vnz_31085",-0.279530318470084,0,"data_bldC",6873723,6874589,"-"
"vnz_16350",-0.834610581645744,0,"data_bldC",3638008,3638361,"-"
"vnz_20060",-0.868285102169832,0,"data_bldC",4398042,4398311,"+"
"vnz_34075",-1.04930127944447,0,"data_bldC",7560393,7562264,"+"
"vnz_02535",1.98604710893752,0,"data_bldC",602531,603370,"-"
"vnz_07565",1.08118922720292,0,"data_bldC",1730324,1730809,"+"
"vnz_10680",0.810798533822157,0,"data_bldC",2355159,2357891,"+"
"vnz_21695",-0.989395190440827,0,"data_bldC",4738507,4738818,"+"
"vnz_06855",0.966960647704576,0,"data_bldC",1568420,1569499,"-"
"vnz_17635",-1.09344464996735,0,"data_bldC",3896305,3897729,"-"
"vnz_03870",-1.02129883189783,0,"data_bldC",930639,931685,"-"
"vnz_09945",-0.319742363221289,0,"data_bldC",2247485,2248219,"-"
"vnz_14270",-0.750042418923153,0,"data_bldC",3164264,3165475,"+"
